time_register,email,student_name,student_id,dob,gender,cccd,phone_number,student_email,faculty,major,class,year,gpa,address,distance,priority_reasons,evidence_images,note
29/01/2026 15:05:52,dangvankhanh859@gmail.com,Đặng Văn Khánh,2251164859,19/04/2004,Nam,1205000859,0180355007,dangvankhanh859@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 3,2.56,Lào Cai,526,,https://drive.google.com/file/d/1jUWmBXo8Wfjb4memDrdafY1jItazS3l7/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh860@gmail.com,Trần Văn Bình,2251164860,08/12/2006,Nam,1205000860,0640983482,tranvanbinh860@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,3.87,Gia Lai,574,,https://drive.google.com/file/d/1zA97ldlpAKvOFrqW6_20_3FfkceibNr5/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan861@gmail.com,Ngô Thị Lan,2251164861,15/10/2003,Nữ,1205000861,0816999465,ngothilan861@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.27,Nam Định,555,,https://drive.google.com/file/d/19Ip4W35CDRUpda7A6LJ4BWqG3ExwBVa1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh862@gmail.com,Bùi Thị Hạnh,2251164862,27/01/2005,Nữ,1205000862,0880358623,buithihanh862@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 2,3.44,Hà Nội,156,,https://drive.google.com/file/d/17Vsxmans9S4HtoMjJOeYfl2u4WfZjlWA/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan863@gmail.com,Ngô Thị Lan,2251164863,10/09/2004,Nữ,1205000863,0956118349,ngothilan863@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 3,3.82,Nghệ An,346,,https://drive.google.com/file/d/19rumHNoZzMJER9cRhC90CMbUvWB8gvVG/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu864@gmail.com,Lê Thị Diệu,2251164864,21/04/2006,Nữ,1205000864,0589522134,lethidieu864@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 3,2.78,Nghệ An,43,,https://drive.google.com/file/d/1hxpuym0h1CyTB6fHVVXxJkm492fKRSDT/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong865@gmail.com,Vũ Thị Phương,2251164865,28/05/2004,Nữ,1205000865,0178515048,vuthiphuong865@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 4,3.74,Lào Cai,531,,https://drive.google.com/file/d/1sI9yorWx0oXJN_B1uauX56TM_zEhhXBW/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong866@gmail.com,Phạm Văn Cường,2251164866,30/03/2004,Nam,1205000866,0998620374,phamvancuong866@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 4,3.97,Hưng Yên,504,,https://drive.google.com/file/d/1B6htHf69ZZWFwrXUEjwsoRbHnSgkqWfE/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan867@gmail.com,Nguyễn Văn An,2251164867,16/08/2006,Nam,1205000867,0293465479,nguyenvanan867@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,2.76,Nam Định,431,,https://drive.google.com/file/d/1AtDN97t8GRX6hnyuWljGuHIUuDW50pya/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan868@gmail.com,Nguyễn Văn An,2251164868,22/08/2006,Nam,1205000868,0353860391,nguyenvanan868@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.79,Nam Định,445,,https://drive.google.com/file/d/1XR1oo2MzEALAtasVONBonqjyfKvqPuGj/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu869@gmail.com,Lê Thị Diệu,2251164869,13/01/2004,Nữ,1205000869,0773305231,lethidieu869@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 1,3.35,Hà Nội,109,,https://drive.google.com/file/d/13kb77RLwc3FWf-WLz9D9MCCPKxCKy3im/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh870@gmail.com,Đặng Văn Khánh,2251164870,02/09/2006,Nam,1205000870,0354455572,dangvankhanh870@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,03.09,Nghệ An,522,,https://drive.google.com/file/d/1pEzX0tAhXG_6n2kZkAw4_xgIDgQQmkHB/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai871@gmail.com,Đỗ Thị Mai,2251164871,19/07/2005,Nữ,1205000871,0279759719,dothimai871@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 4,3.48,Hà Nội,57,,https://drive.google.com/file/d/1_fgADXEk1f4lzj6rmxJWIjCnQxLoUm9H/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong872@gmail.com,Vũ Thị Phương,2251164872,22/11/2006,Nữ,1205000872,0562870179,vuthiphuong872@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 4,03.06,Nghệ An,205,,https://drive.google.com/file/d/1M2LuU7-eQY1cRW4VMGRs7-9c0sDuqyCs/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai873@gmail.com,Đỗ Thị Mai,2251164873,23/06/2006,Nữ,1205000873,0241146684,dothimai873@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 3,2.87,Hưng Yên,580,,https://drive.google.com/file/d/1qhpXxYrL9gl7lqv-leOAdsjtsu0CkQ7M/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong874@gmail.com,Vũ Thị Phương,2251164874,24/09/2005,Nữ,1205000874,0630950190,vuthiphuong874@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 3,2.99,Nam Định,365,,https://drive.google.com/file/d/1ASXWCBA-nve8XkrGqLGv5Y34FTmK2uG7/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai875@gmail.com,Đỗ Thị Mai,2251164875,19/01/2004,Nữ,1205000875,0095943049,dothimai875@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 2,2.44,Thanh Hóa,332,,https://drive.google.com/file/d/16llfXOtu4fLKbBRb-DGriHwq1MiCfBAC/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh876@gmail.com,Đặng Văn Khánh,2251164876,18/09/2004,Nam,1205000876,0013981777,dangvankhanh876@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 1,2.74,Hà Nội,128,,https://drive.google.com/file/d/1BH_TQAH7TdQRcAA-oFCk4a66AuWY2eVh/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh877@gmail.com,Trần Văn Bình,2251164877,26/03/2006,Nam,1205000877,0584632635,tranvanbinh877@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 2,3.39,Nam Định,459,,https://drive.google.com/file/d/1ITt8a4EweZGlsGho4EYLEDnMlA3ogbj1/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong878@gmail.com,Vũ Thị Phương,2251164878,18/06/2003,Nữ,1205000878,0816844283,vuthiphuong878@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,3.12,Hưng Yên,348,,https://drive.google.com/file/d/1x3APd-BX1WT5UUfa3fLhcYZ8X9EcVcCM/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan879@gmail.com,Nguyễn Văn An,2251164879,10/02/2005,Nam,1205000879,0735940420,nguyenvanan879@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 1,2.45,Hưng Yên,187,,https://drive.google.com/file/d/1KX0pJOwo2jhxo0tA_PmcKRfPHEVAVRcL/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong880@gmail.com,Hoàng Văn Long,2251164880,07/03/2003,Nam,1205000880,0554469408,hoangvanlong880@sv.tlu.edu.vn,Công nghệ thông tin,Mạng máy tính,64MMT1,năm 1,3.54,Nghệ An,509,,https://drive.google.com/file/d/1N5h7xCupRqb0ebd-IWtA13JAcap_lFW3/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong881@gmail.com,Hoàng Văn Long,2251164881,19/07/2006,Nam,1205000881,0434418451,hoangvanlong881@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 4,3.98,Gia Lai,313,,https://drive.google.com/file/d/1NM7a6AFezRGHYAUsBRCvRdJQrtPcHkSB/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong882@gmail.com,Hoàng Văn Long,2251164882,27/02/2003,Nam,1205000882,0198908038,hoangvanlong882@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.60,Nam Định,71,,https://drive.google.com/file/d/1nP6Fwgq8nqW7RO5gYuPVbAXy9Qqt0pxn/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai883@gmail.com,Đỗ Thị Mai,2251164883,02/05/2006,Nữ,1205000883,0399189519,dothimai883@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,2.57,Hưng Yên,86,,https://drive.google.com/file/d/16lgTDaRbpSUM_i1oGU4_R5KPzn5LeLRy/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai884@gmail.com,Đỗ Thị Mai,2251164884,04/12/2006,Nữ,1205000884,0817532724,dothimai884@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.10,Thanh Hóa,73,,https://drive.google.com/file/d/1RuET5o6CBNN8GaPd6icKjzdh90CID0G0/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong885@gmail.com,Hoàng Văn Long,2251164885,21/02/2006,Nam,1205000885,0265483469,hoangvanlong885@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.84,Hà Nội,52,,https://drive.google.com/file/d/19WsfZPP3gmG98-c3SqfpbEVph8QwQlMC/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu886@gmail.com,Lê Thị Diệu,2251164886,11/05/2003,Nữ,1205000886,0627371136,lethidieu886@sv.tlu.edu.vn,Công nghệ thông tin,Khoa học máy tính,64CNTT1,năm 1,2.85,Nam Định,396,,https://drive.google.com/file/d/1Ifekca-cuGQnXZ3q3Y7NM0_F1q1ffrSj/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong887@gmail.com,Hoàng Văn Long,2251164887,31/08/2005,Nam,1205000887,0781090797,hoangvanlong887@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 3,3.63,Lào Cai,58,,https://drive.google.com/file/d/1uJU_iwp_ot3FxdQQ7q8F6SAjtAwkYxNy/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh888@gmail.com,Bùi Thị Hạnh,2251164888,07/06/2005,Nữ,1205000888,0784875447,buithihanh888@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,3.31,Nghệ An,433,,https://drive.google.com/file/d/1HbQPyhP5YwuA2ZV_vpQFFAVeQJquMsi-/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong889@gmail.com,Vũ Thị Phương,2251164889,05/11/2003,Nữ,1205000889,0361503404,vuthiphuong889@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 1,3.72,Lào Cai,194,,https://drive.google.com/file/d/1AlKUid1pHgq8SfptAYJNeFv270wG5JiW/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh890@gmail.com,Bùi Thị Hạnh,2251164890,16/12/2003,Nữ,1205000890,0741258899,buithihanh890@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 3,03.03,Nghệ An,585,,https://drive.google.com/file/d/1mAoWcsWbmIADFL3xC2Lu_37UxV-93JQs/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh891@gmail.com,Bùi Thị Hạnh,2251164891,27/12/2003,Nữ,1205000891,0664930347,buithihanh891@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 4,2.49,Nam Định,208,,https://drive.google.com/file/d/1S3xnKplF3564uqpKdNM_Qhj_lish6qb0/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong892@gmail.com,Phạm Văn Cường,2251164892,17/09/2006,Nam,1205000892,0668983695,phamvancuong892@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,2.88,Nghệ An,32,,https://drive.google.com/file/d/1qfSoMHQ3zzEabMTEt0d79iAvPwGnEerT/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong893@gmail.com,Vũ Thị Phương,2251164893,04/06/2003,Nữ,1205000893,0809977359,vuthiphuong893@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,2.65,Nghệ An,327,,https://drive.google.com/file/d/1EiaFf_JHfZXug34_m54Dp7DcyRhxNACl/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu894@gmail.com,Lê Thị Diệu,2251164894,27/01/2003,Nữ,1205000894,0349224713,lethidieu894@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 1,2.68,Gia Lai,159,,https://drive.google.com/file/d/12DeQEFBmYm0U6egc9OL9OYRXZoleXQpY/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong895@gmail.com,Phạm Văn Cường,2251164895,03/01/2004,Nam,1205000895,0849773099,phamvancuong895@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 4,3.58,Nam Định,64,,https://drive.google.com/file/d/1ToQJ64qSbA80jIbfgSEyTAbNdWbVQyh2/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong896@gmail.com,Hoàng Văn Long,2251164896,02/07/2003,Nam,1205000896,0270933258,hoangvanlong896@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 4,3.21,Nam Định,576,,https://drive.google.com/file/d/1ta41Bo7Dwbl61xofR8NOImnq7HPe-8Qv/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu897@gmail.com,Lê Thị Diệu,2251164897,12/07/2004,Nữ,1205000897,0213974782,lethidieu897@sv.tlu.edu.vn,Công nghệ thông tin,Kỹ thuật phần mềm,64KTPM1,năm 3,3.67,Thanh Hóa,249,,https://drive.google.com/file/d/1N4-2WFRfXNBLXdd0vVMkJ8jx84V3UosE/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong898@gmail.com,Phạm Văn Cường,2251164898,01/06/2005,Nam,1205000898,0696756258,phamvancuong898@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.75,Hà Nội,390,,https://drive.google.com/file/d/1bsYFmASPkSuAtbyNq1-hulzqDeEcW4d8/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,vuthiphuong899@gmail.com,Vũ Thị Phương,2251164899,17/05/2006,Nữ,1205000899,0120378664,vuthiphuong899@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,3.75,Nam Định,14,,https://drive.google.com/file/d/1YyfnbuQrCzVxc7iNed_rmwB-XOH4rQ6n/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh900@gmail.com,Bùi Thị Hạnh,2251164900,12/12/2004,Nữ,1205000900,0828642800,buithihanh900@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 4,2.50,Hưng Yên,334,,https://drive.google.com/file/d/1RVVSxRL07LWXQSYMxp9yewIkdkUuXqKl/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh901@gmail.com,Đặng Văn Khánh,2251164901,15/08/2003,Nam,1205000901,0531902371,dangvankhanh901@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 3,2.70,Thanh Hóa,366,,https://drive.google.com/file/d/1-KvE8RJt-lfWSGzKfztR8V6kj2rHCggV/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh902@gmail.com,Trần Văn Bình,2251164902,06/05/2003,Nam,1205000902,0996589968,tranvanbinh902@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,2.93,Hà Nội,20,,https://drive.google.com/file/d/1l_aVtimOlqiAuWNCg-lDY7VRtBuptxRR/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan903@gmail.com,Nguyễn Văn An,2251164903,03/04/2005,Nam,1205000903,0951648230,nguyenvanan903@sv.tlu.edu.vn,Quản trị kinh doanh,Marketing,65MKT1,năm 2,3.97,Hà Nội,223,,https://drive.google.com/file/d/1RCtO61mToQ6pt7hX4COD4HBEKc-lessM/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong904@gmail.com,Hoàng Văn Long,2251164904,12/05/2006,Nam,1205000904,0435378919,hoangvanlong904@sv.tlu.edu.vn,Cơ khí,Cơ khí chế tạo,65CK1,năm 3,3.16,Hà Nội,320,,https://drive.google.com/file/d/1BGCSL3CI6BAsxHRjLYEJYcCBKaHhkLP4/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh905@gmail.com,Bùi Thị Hạnh,2251164905,10/02/2004,Nữ,1205000905,0178512756,buithihanh905@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 3,3.25,Hà Nội,321,,https://drive.google.com/file/d/1KxShbgJbY69MMdDxNFiUxFSSZo2jsu8k/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong906@gmail.com,Hoàng Văn Long,2251164906,08/04/2004,Nam,1205000906,0674110491,hoangvanlong906@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 1,2.44,Nam Định,198,,https://drive.google.com/file/d/1cFhhe3SFG2RxdCcyPxWP_3OhSm5itzxZ/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan907@gmail.com,Ngô Thị Lan,2251164907,18/02/2005,Nữ,1205000907,0788293802,ngothilan907@sv.tlu.edu.vn,Điện – Điện tử,Kỹ thuật điện,65D1,năm 3,3.11,Lào Cai,74,,https://drive.google.com/file/d/1XWlPPFBLkCXsNX0xsUvjMlHZxG_0MpU5/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh908@gmail.com,Trần Văn Bình,2251164908,02/02/2005,Nam,1205000908,0237836215,tranvanbinh908@sv.tlu.edu.vn,Công nghệ thông tin,Trí tuệ nhân tạo,64AI1,năm 4,3.92,Thanh Hóa,46,,https://drive.google.com/file/d/1Q1x4ykYcqayjsxGWzYnHyp3At23efQTr/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,nguyenvanan909@gmail.com,Nguyễn Văn An,2251164909,14/02/2003,Nam,1205000909,0054990861,nguyenvanan909@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 4,3.13,Gia Lai,107,,https://drive.google.com/file/d/1al0lrQXivr41w34g0-UkZiFzq9R_u-C3/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong910@gmail.com,Phạm Văn Cường,2251164910,20/09/2003,Nam,1205000910,0155311493,phamvancuong910@sv.tlu.edu.vn,Môi trường,Kỹ thuật môi trường,65MT1,năm 4,3.79,Thanh Hóa,301,,https://drive.google.com/file/d/1TZJwE-FfITi-swaXUUYKNi00cfa3FRl0/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong911@gmail.com,Phạm Văn Cường,2251164911,03/08/2005,Nam,1205000911,0303825126,phamvancuong911@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Trung,66NNT1,năm 1,3.20,Lào Cai,418,,https://drive.google.com/file/d/1dOglyM8auHU1ZmwgsUe8IWLl2AhbdTGz/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,buithihanh912@gmail.com,Bùi Thị Hạnh,2251164912,05/08/2005,Nữ,1205000912,0773136577,buithihanh912@sv.tlu.edu.vn,Xây dựng,Công trình thủy,65CTT1,năm 3,2.68,Hà Nội,411,,https://drive.google.com/file/d/1ZV8M3V-B0iISeDgtBCYx2rCdRRUMFQ7i/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,ngothilan913@gmail.com,Ngô Thị Lan,2251164913,18/01/2003,Nữ,1205000913,0324133403,ngothilan913@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 4,03.05,Lào Cai,462,,https://drive.google.com/file/d/1r0ny7GV-92eNMr45_ccVrgPDFM_njEjO/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh914@gmail.com,Đặng Văn Khánh,2251164914,20/04/2006,Nam,1205000914,0135534288,dangvankhanh914@sv.tlu.edu.vn,Xây dựng,Kỹ thuật xây dựng,65XDD1,năm 3,2.59,Gia Lai,488,,https://drive.google.com/file/d/1jSLfQiNNK-6GkbgBTvBwI0rxL9C2rp5C/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu915@gmail.com,Lê Thị Diệu,2251164915,27/11/2006,Nữ,1205000915,0838516450,lethidieu915@sv.tlu.edu.vn,Công nghệ thông tin,Hệ thống thông tin,64HTTT2,năm 1,2.74,Hưng Yên,453,,https://drive.google.com/file/d/1pc-nKh3Fd3OB02_0NBi2fTXNKP3RSdXl/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong916@gmail.com,Phạm Văn Cường,2251164916,08/04/2003,Nam,1205000916,0933195998,phamvancuong916@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,03.09,Gia Lai,593,,https://drive.google.com/file/d/1p6dNBW9jHSzntUCrVuU-kn4uO5hm1qpA/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh917@gmail.com,Trần Văn Bình,2251164917,21/10/2004,Nam,1205000917,0918416101,tranvanbinh917@sv.tlu.edu.vn,Ngôn ngữ học,Ngôn ngữ Anh,66NNA1,năm 4,2.55,Thanh Hóa,443,,https://drive.google.com/file/d/1MBgQli_jRERzpUt0hSqcj7PdbXgrw2Pj/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dothimai918@gmail.com,Đỗ Thị Mai,2251164918,11/10/2003,Nữ,1205000918,0875167518,dothimai918@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,2.92,Nghệ An,563,,https://drive.google.com/file/d/1ESDrfJufpHfahByFVe9iNN5_zLnLXDa3/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,lethidieu919@gmail.com,Lê Thị Diệu,2251164919,26/08/2004,Nữ,1205000919,0775679163,lethidieu919@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 1,3.43,Gia Lai,303,,https://drive.google.com/file/d/1WPHvMtzPE2r2_0YqXERDGQCr2mDTpqA2/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,phamvancuong920@gmail.com,Phạm Văn Cường,2251164920,13/11/2004,Nam,1205000920,0982999384,phamvancuong920@sv.tlu.edu.vn,Kinh tế,Kế toán,65KT1,năm 4,3.61,Thanh Hóa,494,,https://drive.google.com/file/d/1j8WEs1BTFBwWSykytGNdC0Q9QY1dov4i/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,tranvanbinh921@gmail.com,Trần Văn Bình,2251164921,28/05/2003,Nam,1205000921,0359964996,tranvanbinh921@sv.tlu.edu.vn,Kinh tế,Kinh tế xây dựng,65KTXD1,năm 1,3.19,Hà Nội,581,,https://drive.google.com/file/d/156ufPwMy3qitu0pirYcfgzvmXfLCH8NF/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,dangvankhanh922@gmail.com,Đặng Văn Khánh,2251164922,15/01/2003,Nam,1205000922,0974082771,dangvankhanh922@sv.tlu.edu.vn,Kinh tế,Tài chính ngân hàng,65TCNH1,năm 1,2.84,Nam Định,558,,https://drive.google.com/file/d/1fEyoVdwWve-gMWBiBT4aNWjKtDyNOtbt/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
29/01/2026 15:05:52,hoangvanlong923@gmail.com,Hoàng Văn Long,2251164923,28/08/2004,Nam,1205000923,0429533400,hoangvanlong923@sv.tlu.edu.vn,Quản trị kinh doanh,Quản trị doanh nghiệp,65QTDN1,năm 3,3.82,Nghệ An,40,,https://drive.google.com/file/d/1nu77Z542GIK9lc2y5DR_mCYCQdRKf8br/view?usp=drivesdk,Tôi cam kết các thông tin trên là đúng sự thật
